latitude,longitude,corridor,police_station,event_cause,is_obstruction,priority
13.1083256,77.602945,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0686851,77.4480875,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.9834372,77.5910288,Bellary Road 1,Cubbon Park,vehicle_breakdown,1,High
12.9955054,77.6656028,ORR North 1,Banaswadi,vehicle_breakdown,1,High
13.0416934,77.6141348,ORR North 1,Hennuru,others,1,High
12.9831222,77.560473,Non-corridor,Rajajinagar,others,1,Low
12.9241031,77.6488026,ORR East 1,HSR Layout,vehicle_breakdown,1,High
12.9480061,77.5350513,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.1219878,77.6106476,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9329717,77.5086981,Mysore Road,Jnanabharathi,others,1,High
12.9649995,77.5347577,West of Chord Road,Vijayanagara,vehicle_breakdown,1,High
12.9979557,77.553242,West of Chord Road,Rajajinagar,vehicle_breakdown,1,High
13.049104,77.5932567,Bellary Road 1,Hebbala,construction,0,High
12.9062767,77.5854083,ORR West 1,J.P. Nagar,water_logging,0,High
12.9930661,77.6072646,Non-corridor,Pulikeshinagar(F.Town),vehicle_breakdown,1,Low
13.0483496,77.6454296,Non-corridor,Hennuru,protest,0,Low
12.9474857,77.5334546,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9946463,77.757638,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
12.9389754,77.5982845,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.8404633,77.6521017,Non-corridor,Electronic City,vehicle_breakdown,1,Low
12.990066,77.5051704,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
13.0332299,77.5882243,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
12.9559289,77.5459051,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9900093,77.5051989,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
13.0198953,77.7095235,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0085344,77.5715468,Non-corridor,Malleshwaram,tree_fall,0,Low
12.9991066,77.6747282,ORR East 2,Mahadevapura,accident,0,High
12.9978016,77.6098254,Non-corridor,Pulikeshinagar(F.Town),vehicle_breakdown,1,Low
12.8854753,77.5965566,Bannerghata Road,J.P. Nagar,others,1,High
12.979657,77.5710764,Non-corridor,Chamarajpet,vehicle_breakdown,1,Low
12.8854927,77.5965724,Bannerghata Road,Hulimavu,others,1,High
13.0161568,77.7092743,Non-corridor,K.R. Pura,road_conditions,0,Low
13.030071,77.536943,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0140206,77.5675162,Tumkur Road,Sadashivanagar,vehicle_breakdown,1,High
13.1025028,77.5994852,Bellary Road 2,Yelahanka,others,1,High
13.0455545,77.505774,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.99601,77.75823,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
13.0428518,77.5510758,ORR North 2,Jalahalli,vehicle_breakdown,1,High
13.035473,77.5890568,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
12.9519615,77.4996318,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.8829772,77.752955,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0982087,77.5712693,Non-corridor,Yelahanka,accident,0,Low
13.0738494,77.4396108,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0375682,77.6270117,ORR North 1,Hennuru,vehicle_breakdown,1,High
12.9605694,77.5042779,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.9423299,77.5312866,ORR West 1,Byatarayanapura,vehicle_breakdown,1,High
12.974095,77.601415,Old Madras Road,Cubbon Park,vehicle_breakdown,1,High
12.9485683,77.5934648,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.9539748,77.5433401,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.0418551,77.6138337,ORR North 1,Hennuru,construction,0,High
13.0290051,77.5402099,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9287199,77.5454335,ORR West 1,Banashankari,vehicle_breakdown,1,High
12.9668133,77.50355,,Jnanabharathi,pot_holes,0,Low
13.0102,77.5903783,Non-corridor,R.T. Nagar,vehicle_breakdown,1,Low
12.9592991,77.6545459,Old Airport Road,Jeevanbheemanagar,vehicle_breakdown,1,High
13.039407,77.6414637,Airport New South Road,Hennuru,vehicle_breakdown,1,High
12.9063976,77.629448,Hosur Road,HSR Layout,vehicle_breakdown,1,High
12.9675759,77.6063726,Mysore Road,Ashok Nagar,vehicle_breakdown,1,High
12.9392078,77.5800529,Non-corridor,Basavanagudi,tree_fall,0,Low
12.9437435,77.5799452,Non-corridor,Basavanagudi,water_logging,0,Low
12.9168228,77.5858813,Non-corridor,J.P. Nagar,tree_fall,0,Low
13.0086669,77.5487517,West of Chord Road,Rajajinagar,pot_holes,0,High
12.948058,77.5739248,Non-corridor,Basavanagudi,water_logging,0,Low
13.0469097,77.6445369,Non-corridor,Hennuru,construction,0,Low
12.9640354,77.5822556,Mysore Road,Halasuru Gate,water_logging,0,High
12.9814912,77.5865964,Non-corridor,High ground,water_logging,0,Low
12.9856687,77.5977511,,Shivajinagar,pot_holes,0,High
12.975762,77.5646846,Magadi Road,Magadi Road,others,1,High
12.9156273,77.5694489,Non-corridor,Banashankari,vehicle_breakdown,1,Low
12.916885,77.5858733,Non-corridor,J.P. Nagar,tree_fall,0,Low
12.90731581,77.6955824,Non-corridor,Bellandur,public_event,0,Low
13.2675104,77.7198706,Non-corridor,Devanahalli Airport,vehicle_breakdown,1,Low
12.9154399,77.5694428,Non-corridor,K.S. Layout,vehicle_breakdown,1,Low
12.9591976,77.5227753,Non-corridor,Byatarayanapura,vehicle_breakdown,1,Low
12.90730454,77.69558165,Non-corridor,Bellandur,public_event,0,Low
13.0390527,77.7395319,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.97878153,77.59976254,CBD 2,Cubbon Park,public_event,0,High
12.9065364,77.5734677,ORR West 1,J.P. Nagar,water_logging,0,High
12.9061883,77.5856282,ORR West 1,J.P. Nagar,water_logging,0,High
12.9443726,77.597203,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.905831,77.6018674,Bannerghata Road,Mico Layout,water_logging,0,High
12.9155161,77.5695657,Non-corridor,Banashankari,others,1,Low
12.9778753,77.5854037,Non-corridor,Cubbon Park,vehicle_breakdown,1,Low
12.9778753,77.5854037,Non-corridor,Cubbon Park,vehicle_breakdown,1,Low
13.0440133,77.55428,ORR North 2,Jalahalli,vehicle_breakdown,1,High
13.0231864,77.6468554,ORR North 1,Hennuru,vehicle_breakdown,1,High
12.9054695,77.6016118,Bannerghata Road,J.P. Nagar,water_logging,0,High
12.9879767,77.5094764,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9423959,77.6226033,Non-corridor,Adugodi,water_logging,0,Low
13.0435049,77.5843994,ORR North 2,Kodigehalli,vehicle_breakdown,1,High
12.9435964,77.5823553,Non-corridor,Wilson Garden,water_logging,0,Low
12.9257168,77.5970916,Non-corridor,Jayanagara,tree_fall,0,Low
12.9263776,77.579679,Non-corridor,Jayanagara,water_logging,0,Low
12.966254,77.625327,Non-corridor,Halasur,water_logging,0,Low
12.9063647,77.5797301,ORR West 1,J.P. Nagar,tree_fall,0,High
12.9454287,77.5282021,ORR West 1,Byatarayanapura,vehicle_breakdown,1,High
12.9604217,77.5058979,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
13.0635036,77.457108,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0379984,77.5219185,Tumkur Road,Peenya,accident,0,High
12.9388117,77.5224783,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9288203,77.600102,Bannerghata Road,Jayanagara,water_logging,0,High
13.0456229,77.5063447,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9294076,77.6004122,Bannerghata Road,Jayanagara,water_logging,0,High
12.978411,77.5434705,Magadi Road,Magadi Road,vehicle_breakdown,1,High
12.9481048,77.5732898,Non-corridor,Basavanagudi,vehicle_breakdown,1,Low
12.9299316,77.6761985,Non-corridor,Bellandur,procession,0,Low
12.9784584,77.5432841,Magadi Road,Magadi Road,vehicle_breakdown,1,High
12.9785537,77.6057138,Old Madras Road,Shivajinagar,vehicle_breakdown,1,High
12.9897616,77.5020282,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9694415,77.7006984,ORR East 2,HAL Old Airport,others,1,High
13.0020031,77.6796905,ORR East 2,K.R. Pura,others,1,High
13.0418888,77.5476664,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9390344,77.7473732,Non-corridor,Whitefield,congestion,1,Low
13.1825274,77.6406882,Bellary Road 2,Chikkajala,vehicle_breakdown,1,High
12.9613179,77.6318647,Non-corridor,Halasur,water_logging,0,Low
13.0271353,77.5796689,Non-corridor,Kodigehalli,procession,0,Low
13.0757816,77.5904347,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9613255,77.6317795,Non-corridor,Halasur,water_logging,0,Low
13.0897567,77.5966983,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0102806,77.6978433,Non-corridor,K.R. Pura,water_logging,0,Low
12.9928511,77.5835581,Bellary Road 1,High ground,vehicle_breakdown,1,High
12.9615318,77.5604072,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9709573,77.6068549,Mysore Road,Ashok Nagar,water_logging,0,High
12.987838,77.5130677,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.912785,77.5589141,Non-corridor,K.S. Layout,accident,0,Low
12.9863077,77.6461739,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.9863102,77.646048,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.9567617,77.7015267,Varthur Road,HAL Old Airport,construction,0,High
12.972025,77.6194239,Old Madras Road,Halasur,pot_holes,0,High
12.9289423,77.6179915,Hosur Road,Adugodi,tree_fall,0,High
12.971406,77.6189246,Old Madras Road,Halasur,water_logging,0,High
12.9718995,77.6197751,Old Madras Road,Halasur,water_logging,0,High
13.0929683,77.59668,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9345691,77.6297146,Non-corridor,Adugodi,water_logging,0,Low
12.9773537,77.6271626,Old Madras Road,Halasur,accident,0,High
12.9538866,77.5687814,Non-corridor,V.V.Puram (C.Pet),tree_fall,0,Low
12.9758572,77.5875033,Non-corridor,Halasuru Gate,water_logging,0,Low
12.9681574,77.6061899,Mysore Road,Ashok Nagar,vehicle_breakdown,1,High
12.9561486,77.7009942,Varthur Road,HAL Old Airport,vehicle_breakdown,1,High
12.92609339,77.67623685,ORR East 1,Bellandur,public_event,0,High
12.9458905,77.5284091,ORR West 1,Byatarayanapura,vehicle_breakdown,1,High
13.041233,77.6223217,Hennur Main Road,Hennuru,congestion,1,High
12.9653189,77.5842525,Mysore Road,Halasuru Gate,others,1,High
12.9063813,77.585974,ORR West 1,J.P. Nagar,water_logging,0,High
13.0381636,77.626299,ORR North 1,Hennuru,construction,0,High
12.916914,77.5735171,Non-corridor,K.S. Layout,vehicle_breakdown,1,Low
13.0380883,77.6259417,Hennur Main Road,Hennuru,construction,0,High
12.9473844,77.6989762,ORR East 1,HAL Old Airport,vehicle_breakdown,1,High
12.9652817,77.7019333,ORR East 2,HAL Old Airport,vehicle_breakdown,1,High
12.9530642,77.5417254,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9424905,77.7467855,Non-corridor,Whitefield,others,1,Low
12.9879506,77.6499319,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.9696333,77.603115,Mysore Road,Ashok Nagar,tree_fall,0,High
13.00121678,77.58402681,Bellary Road 1,Sadashivanagar,accident,0,High
12.9561274,77.7125013,Varthur Road,HAL Old Airport,vehicle_breakdown,1,High
13.0384192,77.6257821,Hennur Main Road,Hennuru,construction,0,High
12.9135217,77.6036567,Non-corridor,Mico Layout,tree_fall,0,Low
13.030281,77.585662,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
13.1211683,77.6179233,,Yelahanka,pot_holes,0,Low
13.0423232,77.5900171,Bellary Road 1,Kodigehalli,road_conditions,0,High
12.9461308,77.5970935,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
13.0437007,77.5157783,Tumkur Road,Chikkabanavara,others,1,High
12.9318535,77.5838672,Non-corridor,Jayanagara,tree_fall,0,Low
13.10111,77.59962,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9264413,77.5808446,Non-corridor,Jayanagara,tree_fall,0,Low
12.9216,77.5807633,Non-corridor,Jayanagara,tree_fall,0,Low
12.9222233,77.5836883,Non-corridor,Jayanagara,tree_fall,0,Low
12.92603,77.5802967,Non-corridor,Jayanagara,water_logging,0,Low
12.9841406,77.7519672,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
12.9529765,77.5415796,,Byatarayanapura,pot_holes,0,High
12.953515,77.5003879,Non-corridor,Jnanabharathi,others,1,Low
12.9386033,77.6346546,IRR(Thanisandra road),Ashok Nagar,water_logging,0,High
13.0028466,77.5838445,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9873542,77.5126242,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9597916,77.6415806,Old Airport Road,Halasur,vehicle_breakdown,1,High
12.9364,77.5185545,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.0293051,77.5402265,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9696676,77.7004044,ORR East 2,HAL Old Airport,vehicle_breakdown,1,High
12.9608088,77.6386153,Old Airport Road,Halasur,vehicle_breakdown,1,High
12.93269,77.5886561,Non-corridor,Jayanagara,tree_fall,0,Low
12.9766224,77.6009202,Old Madras Road,Cubbon Park,water_logging,0,High
13.0019858,77.5838626,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9691833,77.590395,Mysore Road,Cubbon Park,vehicle_breakdown,1,High
12.9653882,77.7018161,ORR East 2,HAL Old Airport,vehicle_breakdown,1,High
12.9816739,77.5869219,Non-corridor,Cubbon Park,others,1,Low
12.9828467,77.5966008,CBD 2,Cubbon Park,others,1,High
13.0361195,77.5895123,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
12.9691733,77.5905,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9803167,77.5860051,Non-corridor,Cubbon Park,others,1,Low
12.9254516,77.5803284,Non-corridor,Jayanagara,water_logging,0,Low
12.9698023,77.7004597,ORR East 2,HAL Old Airport,construction,0,High
13.2573834,77.7123422,Non-corridor,Devanahalli Airport,vehicle_breakdown,1,Low
12.9606468,77.5043745,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.9462817,77.6072168,Hosur Road,Adugodi,vehicle_breakdown,1,High
12.9050763,77.5856446,ORR West 1,J.P. Nagar,construction,0,High
12.9234712,77.6554145,ORR East 1,Bellandur,vehicle_breakdown,1,High
12.8663994,77.5345759,Non-corridor,Thalagattapura,pot_holes,0,Low
12.9371572,77.5626196,Non-corridor,Basavanagudi,tree_fall,0,Low
13.0020386,77.6630527,ORR North 1,Banaswadi,construction,0,High
13.0429355,77.5866438,ORR North 2,Kodigehalli,vehicle_breakdown,1,High
13.050612,77.5933747,Bellary Road 1,Hebbala,accident,0,High
12.938718,77.6346991,IRR(Thanisandra road),Ashok Nagar,water_logging,0,High
12.9837283,77.5938566,CBD 2,Cubbon Park,water_logging,0,High
12.9451182,77.5970652,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
13.0168373,77.5840601,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.0468824,77.5756714,ORR North 2,Kodigehalli,vehicle_breakdown,1,High
12.9018662,77.6011464,Bannerghata Road,Mico Layout,road_conditions,0,High
12.9819509,77.5954538,CBD 2,Cubbon Park,vehicle_breakdown,1,High
12.9870587,77.6485145,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
13.0699341,77.6204685,Non-corridor,Hennuru,vehicle_breakdown,1,Low
13.0445891,77.5818807,ORR North 2,Kodigehalli,congestion,1,High
12.9870855,77.648421,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.969172,77.7005467,ORR East 2,HAL Old Airport,construction,0,High
13.0958264,77.5936221,Non-corridor,Yelahanka,vehicle_breakdown,1,Low
13.031606,77.5874307,Bellary Road 1,Kodigehalli,others,1,High
13.0879383,77.5940317,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9727382,77.698422,ORR East 2,HAL Old Airport,vehicle_breakdown,1,High
12.8993933,77.6339815,Hosur Road,HSR Layout,vehicle_breakdown,1,High
13.070013,77.4450571,Non-corridor,No Police Station,accident,0,Low
13.0396997,77.5182903,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9529134,77.5416203,Mysore Road,Byatarayanapura,road_conditions,0,High
12.9641669,77.625944,Non-corridor,Ashok Nagar,tree_fall,0,Low
13.046897,77.644382,Non-corridor,Hennuru,vehicle_breakdown,1,Low
13.1250833,77.6124167,Bellary Road 2,Yelahanka,accident,0,High
12.9800539,77.5727642,Non-corridor,Upparpet,vehicle_breakdown,1,Low
12.85678142,77.66416602,Non-corridor,Electronic City,vehicle_breakdown,1,Low
12.9679697,77.5909676,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9567473,77.5342133,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.0936884,77.5959414,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0347674,77.5291978,Tumkur Road,Peenya,vehicle_breakdown,1,High
12.9378462,77.6349705,IRR(Thanisandra road),Ashok Nagar,construction,0,High
12.917534,77.5761933,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
12.9747841,77.5486991,West of Chord Road,Magadi Road,vehicle_breakdown,1,High
12.9750397,77.5522543,Magadi Road,Magadi Road,pot_holes,0,High
13.0286023,77.5361493,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9875809,77.619241,Non-corridor,Pulikeshinagar(F.Town),vehicle_breakdown,1,Low
12.9614333,77.5606533,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9750969,77.5522369,Magadi Road,Magadi Road,pot_holes,0,High
12.9932058,77.6619145,Non-corridor,Banaswadi,vehicle_breakdown,1,Low
12.9405829,77.5742938,Non-corridor,Basavanagudi,vehicle_breakdown,1,Low
12.9876225,77.5945968,Non-corridor,High ground,vehicle_breakdown,1,Low
12.9436333,77.7471783,Non-corridor,Whitefield,vehicle_breakdown,1,Low
13.0299352,77.5366387,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9839548,77.6403761,Old Madras Road,Jeevanbheemanagar,pot_holes,0,High
12.9636898,77.5847108,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0016955,77.6792426,ORR East 2,K.R. Pura,others,1,High
12.9163228,77.570324,Non-corridor,Banashankari,vehicle_breakdown,1,Low
13.0413323,77.6224696,Hennur Main Road,Hennuru,vehicle_breakdown,1,High
12.9752206,77.6256805,Old Madras Road,Halasur,others,1,High
12.9857333,77.5266267,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9839284,77.6405645,Old Madras Road,Jeevanbheemanagar,pot_holes,0,High
13.0246483,77.5852377,Bellary Road 1,R.T. Nagar,others,1,High
12.9858915,77.5264086,Magadi Road,Kamakshipalya,others,1,High
12.9818243,77.5952978,CBD 2,Cubbon Park,others,1,High
12.9834253,77.5950206,CBD 2,Cubbon Park,pot_holes,0,High
12.9063895,77.5953074,ORR West 1,J.P. Nagar,pot_holes,0,High
12.9063944,77.5917062,ORR West 1,J.P. Nagar,others,1,High
13.0448582,77.5816721,ORR North 2,Kodigehalli,congestion,1,High
12.9558641,77.5463576,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.0406715,77.6219368,Hennur Main Road,K.G. Halli,vehicle_breakdown,1,High
13.019261,77.6558323,ORR North 1,Banaswadi,others,1,High
12.9634736,77.6417093,Old Airport Road,Jeevanbheemanagar,others,1,High
12.9839379,77.5977188,CBD 2,Shivajinagar,vehicle_breakdown,1,High
12.9054146,77.5856761,ORR West 1,J.P. Nagar,water_logging,0,High
12.8182782,77.6899311,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.0633558,77.4578239,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.9694928,77.700667,ORR East 2,HAL Old Airport,construction,0,High
12.9170147,77.5841208,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
12.9627,77.5653883,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.0473308,77.5011321,Non-corridor,Peenya,vehicle_breakdown,1,Low
12.9560094,77.7279445,Varthur Road,Whitefield,vehicle_breakdown,1,High
12.8883535,77.5620501,Non-corridor,Thalagattapura,vehicle_breakdown,1,Low
13.0083988,77.6957918,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0014249,77.5837935,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.05331416,77.55094528,Non-corridor,Jalahalli,construction,0,Low
12.9834332,77.5950398,CBD 2,Cubbon Park,others,1,High
12.9674234,77.5681024,Non-corridor,Chamarajpet,vehicle_breakdown,1,Low
12.9832542,77.5960755,CBD 2,Cubbon Park,water_logging,0,High
12.9610652,77.5592214,Mysore Road,Chamarajpet,others,1,High
12.9365224,77.7037577,Non-corridor,HAL Old Airport,water_logging,0,Low
12.9022491,77.6009868,Bannerghata Road,J.P. Nagar,road_conditions,0,High
12.9864507,77.73138,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
13.1305823,77.615127,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0454386,77.5020767,Non-corridor,Peenya,others,1,Low
13.1028933,77.5997786,Bellary Road 2,Yelahanka,pot_holes,0,High
12.99572,77.5960333,Non-corridor,R.T. Nagar,vehicle_breakdown,1,Low
12.9769594,77.6202004,Non-corridor,Halasur,vehicle_breakdown,1,Low
13.044785,77.6266483,Hennur Main Road,Hennuru,vehicle_breakdown,1,High
12.9798573,77.5816369,Non-corridor,Upparpet,road_conditions,0,Low
12.9016245,77.601047,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
13.0043228,77.7567049,Non-corridor,Mahadevapura,pot_holes,0,Low
13.0391136,77.542641,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9775418,77.5742287,Non-corridor,Upparpet,others,1,Low
12.959592,77.5620312,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9011982,77.5443666,Non-corridor,K.S. Layout,accident,0,Low
12.9667804,77.5874869,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.9767709,77.5835862,Non-corridor,Upparpet,pot_holes,0,Low
